date,question,ville,type,spécialité,résultat
2025-02-07 11:49:41, Quel est le meilleur établissement de Paris,Paris,aucune correspondance,aucune correspondance,"Voici les 3 meilleurs hôpitaux pour la spécialité: aucune correspondance dans un rayon de 50km autour de Paris:
Hôpital de la Pitié-Salpêtrière, Paris (75):Un hôpital de type Public situé à 0 km. Il possède une note de 255.0/20<br>
Hôpital Paris Saint-Joseph, Paris (75):Un hôpital de type Public situé à 0 km. Il possède une note de 217.0/20<br>
Hôpital Cochin, Paris (75):Un hôpital de type Public situé à 0 km. Il possède une note de 124.0/20"
2025-02-07 11:57:58,Quel est le meilleur hôpital publique à Lille? ,Lille,Public,aucune correspondance,"Voici les 2 meilleurs hôpitaux pour la spécialité aucune correspondance dans un rayon de 200km autour de Lille:<br>
CHU, Lille (59):Un hôpital de type Public situé à 0 km. Il possède une note de 370.0/20<br>
CH, Valenciennes (59):Un hôpital de type Public situé à 45 km. Il possède une note de 119.0/20"
2025-02-07 11:57:58,Quel est le meilleur hôpital publique à Lille? ,Lille,Public,aucune correspondance,"Voici les 2 meilleurs hôpitaux pour la spécialité aucune correspondance dans un rayon de 200km autour de Lille:<br>
CHU, Lille (59):Un hôpital de type Public situé à 0 km. Il possède une note de 370.0/20<br>
CH, Valenciennes (59):Un hôpital de type Public situé à 45 km. Il possède une note de 119.0/20"
2025-02-07 14:28:57,Je veux faire soigner mon audition dans un établissement publique à Lille?,Lille,Public,Audition,"Voici les 3 meilleurs hôpitaux pour la spécialité: Audition dans un rayon de 50km autour de Lille:
CHU - Hôpital Roger-Salengro, Lille (59):Un hôpital de type Public situé à 0 km. Il possède une note de 17.36/20<br>
CHU - Hôpital Claude-Huriez, Lille (59):Un hôpital de type Public situé à 0 km. Il possède une note de 17.29/20<br>
Hôpital Saint-Vincent-de-Paul (GHICL), Lille (59):Un hôpital de type Public situé à 0 km. Il possède une note de 17.17/20"
2025-02-07 14:35:35,Quels sont les meilleurs hôpitaux dans le 92?,92,aucune correspondance,aucune correspondance,"Voici les 3 meilleurs hôpitaux au palmarès général dans un rayon de 50km autour de 92:
Hôpital de la Pitié-Salpêtrière, Paris (75):Un hôpital de type Public situé à 11 km. Il possède une note de 255.0/20<br>
Hôpital Paris Saint-Joseph, Paris (75):Un hôpital de type Public situé à 11 km. Il possède une note de 217.0/20<br>
Hôpital Cochin, Paris (75):Un hôpital de type Public situé à 11 km. Il possède une note de 124.0/20"
2025-02-07 15:35:46,Quels sont les meilleurs établissements pour à Paris??,Paris,aucune correspondance,aucune correspondance,"Voici les 3 meilleurs hôpitaux au palmarès général dans un rayon de 50km autour de Paris:
Hôpital de la Pitié-Salpêtrière, Paris (75):Un hôpital de type Public situé à 0 km. Il possède une note de 255.0/20<br>
Hôpital Paris Saint-Joseph, Paris (75):Un hôpital de type Public situé à 0 km. Il possède une note de 217.0/20<br>
Hôpital Cochin, Paris (75):Un hôpital de type Public situé à 0 km. Il possède une note de 124.0/20"
2025-02-07 15:38:49,Quels sont les meilleurs établissements à Reims?,Reims,aucune correspondance,aucune correspondance,"Voici les 3 meilleurs hôpitaux au palmarès général dans un rayon de 200km autour de Reims:
CHU, Lille (59):Un hôpital de type Public situé à 168 km. Il possède une note de 370.0/20<br>
CHU, Nancy (54):Un hôpital de type Public situé à 169 km. Il possède une note de 302.0/20<br>
Hôpital de la Pitié-Salpêtrière, Paris (75):Un hôpital de type Public situé à 131 km. Il possède une note de 255.0/20"
2025-02-07 15:38:49,Quels sont les meilleurs établissements à Reims?,Reims,aucune correspondance,aucune correspondance,"Voici les 3 meilleurs hôpitaux au palmarès général dans un rayon de 200km autour de Reims:
CHU, Lille (59):Un hôpital de type Public situé à 168 km. Il possède une note de 370.0/20<br>
CHU, Nancy (54):Un hôpital de type Public situé à 169 km. Il possède une note de 302.0/20<br>
Hôpital de la Pitié-Salpêtrière, Paris (75):Un hôpital de type Public situé à 131 km. Il possède une note de 255.0/20"
2025-02-07 15:39:39,Quels sont les 2 meilleurs établissements à Reims?,Reims,aucune correspondance,aucune correspondance,"Voici les 2 meilleurs hôpitaux au palmarès général dans un rayon de 200km autour de Reims:
CHU, Lille (59):Un hôpital de type Public situé à 168 km. Il possède une note de 370.0/20<br>
CHU, Nancy (54):Un hôpital de type Public situé à 169 km. Il possède une note de 302.0/20"
2025-02-07 15:39:39,Quels sont les 2 meilleurs établissements à Reims?,Reims,aucune correspondance,aucune correspondance,"Voici les 2 meilleurs hôpitaux au palmarès général dans un rayon de 200km autour de Reims:
CHU, Lille (59):Un hôpital de type Public situé à 168 km. Il possède une note de 370.0/20<br>
CHU, Nancy (54):Un hôpital de type Public situé à 169 km. Il possède une note de 302.0/20"
2025-02-07 15:43:54,Quel est le meilleur établissement à Reims?,Reims,aucune correspondance,aucune correspondance,"Voici les 1 meilleurs hôpitaux au palmarès général dans un rayon de 200km autour de Reims:
CHU, Lille (59):Un hôpital de type Public situé à 168 km. Il possède une note de 370.0/20"
2025-02-07 15:43:54,Quel est le meilleur établissement à Reims?,Reims,aucune correspondance,aucune correspondance,"Voici les 1 meilleurs hôpitaux au palmarès général dans un rayon de 200km autour de Reims:
CHU, Lille (59):Un hôpital de type Public situé à 168 km. Il possède une note de 370.0/20"
2025-02-07 15:59:37,Quel est le meilleur établissement privé à Saint-Herblain?,Saint-Herblain,Privé,aucune correspondance,"Voici les 1 meilleurs hôpitaux au palmarès général dans un rayon de 50km autour de Saint-Herblain:
Santé Atlantique, Saint-Herblain (44):Un hôpital de type Privé situé à 0 km. Il possède une note de 192.0/20"
2025-02-07 17:25:57,Conseille moi un hôpital à Marseille,Marseille,aucune correspondance,aucune correspondance,"Voici les 3 meilleurs hôpitaux au palmarès général dans un rayon de 50km autour de Marseille:
Hôpital privé de Provence, Aix-en-Provence (13):Un hôpital de type Privé situé à 26 km. Il possède une note de 124.0/20<br>
Hôpital de la Timone (adultes), Marseille (13):Un hôpital de type Public situé à 0 km. Il possède une note de 113.0/20<br>
Hôpital Saint-Joseph, Marseille (13):Un hôpital de type Public situé à 0 km. Il possède une note de 108.0/20"
2025-02-07 17:27:27,Conseille moi un hôpital privé à Marseille,Marseille,Privé,aucune correspondance,"Voici les 3 meilleurs hôpitaux au palmarès général dans un rayon de 50km autour de Marseille:
Hôpital privé de Provence, Aix-en-Provence (13):Un hôpital de type Privé situé à 26 km. Il possède une note de 124.0/20<br>
Clinique Juge, Marseille (13):Un hôpital de type Privé situé à 0 km. Il possède une note de 68.0/20<br>
Hôpital privé Clairval, Marseille (13):Un hôpital de type Privé situé à 0 km. Il possède une note de 50.0/20"
2025-02-07 17:31:06,Est-ce que l'hôpital Necker est un bon hôpital?,confusion,Public,aucune correspondance,"Voici les 0 meilleurs hôpitaux au classement général dans un rayon de 200km autour de confusion:<br>
"
2025-02-07 17:31:06,Est-ce que l'hôpital Necker est un bon hôpital?,confusion,Public,aucune correspondance,"Voici les 0 meilleurs hôpitaux au classement général dans un rayon de 200km autour de confusion:<br>
"
2025-02-07 17:31:45,Est-ce que l'hôpital de la pitié salpétrière est un bon hôpital en cas de problèmes auditifs ?,confusion,Public,Audition,"Voici les 0 meilleurs hôpitaux pour la spécialité Audition dans un rayon de 200km autour de confusion:<br>
"
2025-02-07 17:31:45,Est-ce que l'hôpital de la pitié salpétrière est un bon hôpital en cas de problèmes auditifs ?,confusion,Public,Audition,"Voici les 0 meilleurs hôpitaux pour la spécialité Audition dans un rayon de 200km autour de confusion:<br>
"
2025-02-07 17:34:21,Est-ce que l'hôpital de la pitié salpétrière est un bon hôpital en cas de problèmes auditifs ?,confusion,Public,Audition,"Voici les 0 meilleurs hôpitaux pour la spécialité Audition dans un rayon de 200km autour de confusion:<br>
"
2025-02-07 17:34:21,Est-ce que l'hôpital de la pitié salpétrière est un bon hôpital en cas de problèmes auditifs ?,confusion,Public,Audition,"Voici les 0 meilleurs hôpitaux pour la spécialité Audition dans un rayon de 200km autour de confusion:<br>
"
2025-02-07 18:05:41,Où faire soigner mon glaucome à proximité de Montigny ?,confusion,aucune correspondance,Glaucome,"Voici les 0 meilleurs hôpitaux pour la spécialité Glaucome dans un rayon de 200km autour de confusion:<br>
"
2025-02-07 18:05:41,Où faire soigner mon glaucome à proximité de Montigny ?,confusion,aucune correspondance,Glaucome,"Voici les 0 meilleurs hôpitaux pour la spécialité Glaucome dans un rayon de 200km autour de confusion:<br>
"
2025-02-10 09:33:54,Conseille moi un hôpital à Marseille,Marseille,aucune correspondance,aucune correspondance,"Voici les 3 meilleurs hôpitaux au palmarès général dans un rayon de 50km autour de Marseille:
Hôpital privé de Provence, Aix-en-Provence (13):Un hôpital de type Privé situé à 26 km. Il possède une note de 124.0/20<br>
Hôpital de la Timone (adultes), Marseille (13):Un hôpital de type Public situé à 0 km. Il possède une note de 113.0/20<br>
Hôpital Saint-Joseph, Marseille (13):Un hôpital de type Public situé à 0 km. Il possède une note de 108.0/20"
2025-02-10 09:57:40,Y a-t-il des hôpitaux publics avec un service de proctologie dans la région Nantaise ?,Nantes,Public,Proctologie,"Voici les 3 meilleurs hôpitaux pour la spécialité: Proctologie dans un rayon de 100km autour de Nantes:
CH, La Roche-sur-Yon (85):Un hôpital de type Public situé à 61 km. Il possède une note de 18.69/20<br>
CHU - Hôtel-Dieu - Hôpital mère-enfants, Nantes (44):Un hôpital de type Public situé à 0 km. Il possède une note de 18.11/20<br>
Clinique mutualiste de l’Estuaire, Saint-Nazaire (44):Un hôpital de type Public situé à 50 km. Il possède une note de 17.87/20"
2025-02-10 09:57:40,Y a-t-il des hôpitaux publics avec un service de proctologie dans la région Nantaise ?,Nantes,Public,Proctologie,"Voici les 3 meilleurs hôpitaux pour la spécialité: Proctologie dans un rayon de 100km autour de Nantes:
CH, La Roche-sur-Yon (85):Un hôpital de type Public situé à 61 km. Il possède une note de 18.69/20<br>
CHU - Hôtel-Dieu - Hôpital mère-enfants, Nantes (44):Un hôpital de type Public situé à 0 km. Il possède une note de 18.11/20<br>
Clinique mutualiste de l’Estuaire, Saint-Nazaire (44):Un hôpital de type Public situé à 50 km. Il possède une note de 17.87/20"
2025-02-10 09:59:20,J'ai une gastro-entérite et je suis très inquiet. Où puis-je aller à Lille pour me faire soigner ?,Lille,aucune correspondance,aucune correspondance,"Voici les 3 meilleurs hôpitaux au palmarès général dans un rayon de 50km autour de Lille:
CHU, Lille (59):Un hôpital de type Public situé à 0 km. Il possède une note de 370.0/20<br>
CH, Valenciennes (59):Un hôpital de type Public situé à 45 km. Il possède une note de 119.0/20<br>
Hôpital privé Le Bois, Lille (59):Un hôpital de type Privé situé à 0 km. Il possède une note de 61.0/20"
2025-02-10 10:01:10,Je veux faire corriger mon strabisme dans un hôpital madrilène,ville étrangère,Public,Strabisme,"Voici les 3 meilleurs hôpitaux pour la spécialité: Strabisme dans un rayon de 200km autour de ville étrangère:
Hôpital Nord, Marseille (13):Un hôpital de type Public situé à 49 km. Il possède une note de 18.1/20<br>
Hôpital Saint-Joseph, Marseille (13):Un hôpital de type Public situé à 49 km. Il possède une note de 16.77/20<br>
CHU - Hôpital Gui-de-Chauliac, Montpellier (34):Un hôpital de type Public situé à 175 km. Il possède une note de 16.17/20"
2025-02-10 10:01:10,Je veux faire corriger mon strabisme dans un hôpital madrilène,ville étrangère,Public,Strabisme,"Voici les 3 meilleurs hôpitaux pour la spécialité: Strabisme dans un rayon de 200km autour de ville étrangère:
Hôpital Nord, Marseille (13):Un hôpital de type Public situé à 49 km. Il possède une note de 18.1/20<br>
Hôpital Saint-Joseph, Marseille (13):Un hôpital de type Public situé à 49 km. Il possède une note de 16.77/20<br>
CHU - Hôpital Gui-de-Chauliac, Montpellier (34):Un hôpital de type Public situé à 175 km. Il possède une note de 16.17/20"
2025-02-10 10:14:59,Où faire soigner mon glaucome à proximité de Valmont ?,Valmont,aucune correspondance,Glaucome,"Voici les 3 meilleurs hôpitaux pour la spécialité: Glaucome dans un rayon de 200km autour de Valmont:
CH national d’ophtalmologie des Quinze-Vingts, Paris (75):Un hôpital de type Public situé à 166 km. Il possède une note de 19.0/20<br>
Hôpital Paris Saint-Joseph, Paris (75):Un hôpital de type Public situé à 166 km. Il possède une note de 18.96/20<br>
Fondation Rothschild, Paris (75):Un hôpital de type Public situé à 166 km. Il possède une note de 18.92/20"
2025-02-10 10:14:59,Où faire soigner mon glaucome à proximité de Valmont ?,Valmont,aucune correspondance,Glaucome,"Voici les 3 meilleurs hôpitaux pour la spécialité: Glaucome dans un rayon de 200km autour de Valmont:
CH national d’ophtalmologie des Quinze-Vingts, Paris (75):Un hôpital de type Public situé à 166 km. Il possède une note de 19.0/20<br>
Hôpital Paris Saint-Joseph, Paris (75):Un hôpital de type Public situé à 166 km. Il possède une note de 18.96/20<br>
Fondation Rothschild, Paris (75):Un hôpital de type Public situé à 166 km. Il possède une note de 18.92/20"
2025-02-10 10:17:40,Où faire soigner mon glaucome à proximité de Valmont ?,confusion,aucune correspondance,Glaucome,"Voici les 0 meilleurs hôpitaux pour la spécialité Glaucome dans un rayon de 200km autour de confusion:<br>
"
2025-02-10 10:17:40,Où faire soigner mon glaucome à proximité de Valmont ?,confusion,aucune correspondance,Glaucome,"Voici les 0 meilleurs hôpitaux pour la spécialité Glaucome dans un rayon de 200km autour de confusion:<br>
"
2025-02-10 10:26:16,Conseille moi un hôpital à Marseille,Marseille,aucune correspondance,aucune correspondance,"Voici les 3 meilleurs hôpitaux au palmarès général dans un rayon de 50km autour de Marseille:
Hôpital privé de Provence, Aix-en-Provence (13):Un hôpital de type Privé situé à 26 km. Il possède une note de 124.0/20<br>
Hôpital de la Timone (adultes), Marseille (13):Un hôpital de type Public situé à 0 km. Il possède une note de 113.0/20<br>
Hôpital Saint-Joseph, Marseille (13):Un hôpital de type Public situé à 0 km. Il possède une note de 108.0/20"
2025-02-10 10:29:17,Je chercher un service de pneumologie à Paris ,Paris,aucune correspondance,Pneumologie,"Voici les 3 meilleurs hôpitaux pour la spécialité: Pneumologie dans un rayon de 50km autour de Paris:
Hôpital Bichat, Paris (75):Un hôpital de type Public situé à 2 km. Il possède une note de 18.7/20<br>
Hôpital Cochin, Paris (75):Un hôpital de type Public situé à 2 km. Il possède une note de 18.47/20<br>
Hôpital privé d’Antony, Antony (92):Un hôpital de type Privé situé à 11 km. Il possède une note de 18.42/20"
2025-02-10 10:38:27,Y a-t-il des hôpitaux publics avec un service de proctologie dans la région Nantaise ?,confusion,Public,Proctologie,"Voici les 0 meilleurs hôpitaux pour la spécialité Proctologie dans un rayon de 200km autour de confusion:<br>
"
2025-02-10 10:38:27,Y a-t-il des hôpitaux publics avec un service de proctologie dans la région Nantaise ?,confusion,Public,Proctologie,"Voici les 0 meilleurs hôpitaux pour la spécialité Proctologie dans un rayon de 200km autour de confusion:<br>
"
